RMSD_BR,RMSD_AR,#atomsAligned,Alignment_score,Ref_Ligand,Aligned_Ligand
3.8205814361572266,3.8205814361572266,31,5.0,p1_1631,p1_Z3741117286
3.820590019226074,3.820590019226074,35,5.0,p1_004917269526,p1_Z4031588564
3.820626974105835,3.820626974105835,23,0.0,fda633,p1_610
3.8206281661987305,3.8206281661987305,23,0.0,fda688,p1_610
3.8206400871276855,3.8206400871276855,25,5.0,p1_004118158079,p1_Z4022232694
3.820641279220581,3.820641279220581,32,5.0,p1_1390,p1_4063
3.82078218460083,3.82078218460083,18,5.0,fda660,fda687
3.820789337158203,3.820789337158203,23,0.0,fda657,p1_004510776337
3.820797920227051,3.820797920227051,26,0.0,fda634,p1_6358
3.8208181858062744,3.8208181858062744,12,0.0,fda603,p1_6358
3.820897102355957,3.820897102355957,40,5.0,p1_004671350464,p1_Z4780697648
3.820915937423706,3.820915937423706,19,0.0,fda619,p1_003333292557
3.8209214210510254,3.8209214210510254,18,0.0,fda699,p1_6831
3.8209502696990967,3.8209502696990967,18,0.0,fda613,p1_7545
3.8209550380706787,3.8209550380706787,20,0.0,fda602,p1_3256
3.8209738731384277,3.8209738731384277,19,0.0,fda625,p1_4629
3.820974588394165,3.820974588394165,22,0.0,fda630,p1_005170713925
3.8210079669952393,3.8210079669952393,24,0.0,fda683,p1_4259
3.821027994155884,3.821027994155884,32,5.0,p1_005439977846,p1_006645961966
3.8210723400115967,3.8210723400115967,7,0.0,control_fda1,p1_727
3.82108998298645,3.82108998298645,19,0.0,fda650,p1_1273
3.821134328842163,3.821134328842163,38,5.0,p1_005170713925,p1_1390
3.82114577293396,3.82114577293396,21,0.0,fda625,p1_004668541803
3.8211512565612793,3.8211512565612793,21,0.0,fda630,p1_005826276472
3.821164846420288,3.821164846420288,14,0.0,fda637,p1_Z4275194932
3.8211660385131836,3.8211660385131836,33,5.0,p1_006150864788,p1_727
3.8211746215820312,3.8211746215820312,14,0.0,fda658,p1_1048
3.8212084770202637,3.8212084770202637,22,0.0,fda661,p1_1694
3.82124662399292,3.82124662399292,23,5.0,p1_427,p1_Z1831707199
3.8212811946868896,3.8212811946868896,35,5.0,p1_001984536278,p1_005701626593
3.8213419914245605,3.8213419914245605,17,5.0,fda610,fda654
3.8213515281677246,3.8213515281677246,26,0.0,fda601,p1_004482988570
3.821385622024536,3.821385622024536,19,0.0,fda678,p1_79
3.8213858604431152,3.8213858604431152,19,0.0,cyclica1,fda678
3.8213865756988525,3.8213865756988525,19,0.0,control_cyc1,fda678
3.8214616775512695,3.8214616775512695,37,5.0,p1_7422,p1_Z2772382391
3.821465492248535,3.821465492248535,19,5.0,fda625,fda687
3.8215391635894775,3.8215391635894775,24,0.0,fda642,p1_1526
3.821587562561035,3.821587562561035,29,5.0,p1_1390,p1_4811
3.8216168880462646,3.8216168880462646,18,5.0,fda607,fda622
3.8216593265533447,3.8216593265533447,14,0.0,fda646,p1_7643
3.821666955947876,3.821666955947876,18,0.0,fda667,p1_4464
3.8216869831085205,3.8216869831085205,25,0.0,fda678,p1_005452375044
3.8218023777008057,3.8218023777008057,19,0.0,fda654,p1_4810
3.821802854537964,3.821802854537964,21,0.0,fda683,p1_Z4387481326
